price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury
1.0,3.0,190.0,0.0,1.0,0.99,2.0,2.0,2,900.0,0,0,0,0,0,2
2.0,3.0,65.0,0.0,1.0,1.34,3.0,3.0,3+,1725.0,1,1,1,1,0,0
3.0,3.0,120.0,1.0,1.0,13.5,16.0,16.0,3+,2702.0,1,1,0,1,1,2
1.0,1.0,160.0,0.0,1.0,1.72,3.0,4.0,3,2047.619,0,0,0,0,0,2
3.0,3.0,65.0,0.0,2.0,0.93,2.0,3.0,3,1452.0,0,1,0,0,0,0
2.0,3.0,144.0,0.0,1.0,2.8,3.0,3.0,0,1828.034,0,0,0,0,0,2
2.0,3.0,148.0,0.0,1.0,1.02,2.0,2.0,2,800.0,0,0,0,0,1,0
3.0,1.0,105.0,1.0,0.0,10.0,5.0,6.0,3,4941.0,1,1,0,0,0,2
2.0,0.0,146.0,0.0,3.0,2.35,3.0,4.0,3+,1548.0,0,1,0,0,0,0
3.0,1.0,173.0,0.0,1.0,0.9,2.0,2.0,2,1104.972,0,0,0,0,0,2
1.0,3.0,66.0,0.0,3.0,1.32,2.0,2.0,2,1240.0,0,0,0,0,0,2
1.0,3.0,149.0,0.0,2.0,1.76,4.0,4.0,2,1608.0,0,0,0,0,0,2
1.0,4.0,173.0,0.0,2.0,1.5,3.0,3.0,3,1450.0,0,0,0,0,0,2
3.0,2.0,125.0,1.0,0.0,3.75,3.0,3.0,1,1701.0,0,0,0,1,0,0
3.0,1.0,132.0,1.0,2.0,3.51,4.0,4.0,3,2841.0,0,1,0,0,0,2
3.0,3.0,144.0,0.0,3.0,2.36,3.0,3.0,3,1400.0,1,1,0,0,0,0
2.0,3.0,160.0,0.0,2.0,1.3,3.0,3.0,3,863.910614,0,0,1,0,0,0
3.0,1.0,140.0,0.0,2.0,2.5,3.0,3.0,1,1549.043,0,0,0,0,0,2
2.0,3.0,177.0,0.0,1.0,1.25,4.0,3.0,0,2016.129,0,0,0,0,0,2
2.0,4.0,110.0,0.0,2.0,0.7,2.0,3.0,3+,1148.0,1,0,0,0,1,2
2.0,1.0,105.0,0.0,2.0,1.4,3.0,2.0,3+,145.0,0,0,0,0,0,2
2.0,3.0,66.0,0.0,3.0,2.55,4.0,4.0,3+,1950.0,0,1,0,0,0,2
3.0,2.0,135.0,1.0,1.0,4.7,3.0,3.0,2,2163.0,0,1,0,0,1,2
3.0,1.0,169.0,0.0,1.0,2.15,3.0,5.0,3,1926.4,0,0,0,0,0,2
2.0,1.0,181.0,0.0,0.0,0.3,2.0,1.0,0,450.0,0,0,0,0,0,2
2.0,3.0,165.0,0.0,3.0,0.86,2.0,2.0,2,1144.0,1,0,0,0,0,0
2.0,3.0,77.0,0.0,3.0,3.75,3.0,3.0,2,2241.6,0,1,0,0,0,0
2.0,1.0,140.0,0.0,3.0,3.9,3.0,4.0,3+,1249.68879,0,1,0,0,0,2
2.0,3.0,144.0,0.0,2.0,5.9,3.0,3.0,3,2690.4,1,1,0,0,0,2
1.0,3.0,168.0,0.0,0.0,0.39,2.0,2.0,0,500.0,0,0,0,0,0,2
0.0,4.0,110.0,0.0,2.0,0.9,3.0,3.0,3,1282.4,0,0,0,0,0,2
3.0,3.0,91.0,0.0,0.0,0.22,1.0,1.0,1,465.0,0,0,0,0,0,2
2.0,3.0,146.0,0.0,3.0,3.5,3.0,4.0,3,2050.0,0,1,1,0,0,0
0.0,3.0,64.0,0.0,2.0,1.25,2.0,2.0,2,972.0,0,0,0,0,0,2
3.0,3.0,177.0,0.0,0.0,0.42,3.0,3.0,1,640.0,0,0,0,0,0,2
1.0,3.0,151.0,0.0,2.0,1.65,3.0,3.0,2,1950.0,1,0,0,0,0,2
3.0,0.0,125.0,0.0,3.0,2.64,3.0,4.0,3+,1801.1018592,0,1,0,1,0,0
3.0,4.0,137.0,0.0,0.0,4.25,3.0,4.0,3,1836.0,0,0,0,0,0,2
3.0,3.0,72.0,1.0,2.0,5.85,4.0,5.0,3+,2217.0,0,1,0,0,0,0
3.0,2.0,96.0,1.0,1.0,5.8,5.0,5.0,3+,1797.0,1,1,1,1,0,2
3.0,3.0,110.0,0.0,1.0,1.43,3.0,3.0,3+,1680.0,0,1,0,0,1,2
1.0,3.0,175.0,0.0,2.0,0.95,3.0,3.0,3,1500.0,0,1,0,0,0,2
3.0,3.0,76.0,0.0,2.0,0.5,1.0,1.0,1,336.91007,0,0,0,0,0,1
2.0,3.0,144.0,0.0,1.0,2.15,2.0,2.0,3+,1433.047,0,0,0,0,0,2
3.0,0.0,125.0,0.0,3.0,1.69,3.0,3.0,3,1960.0,0,0,0,1,0,2
3.0,3.0,177.0,0.0,2.0,1.7,3.0,4.0,2,1304.0,0,0,0,0,0,2
2.0,3.0,177.0,0.0,0.0,0.95,4.0,5.0,3+,1500.0,0,0,0,0,0,2
3.0,0.0,123.0,1.0,0.0,8.81,8.0,6.0,3+,3240.0,1,1,0,0,1,0
1.0,3.0,169.0,0.0,3.0,1.1,2.0,2.0,3,1150.0,0,0,0,1,0,2
0.0,3.0,149.0,0.0,3.0,1.6,3.0,3.0,2,1262.4,0,0,0,1,0,2
2.0,3.0,70.0,0.0,1.0,0.5,2.0,2.0,1,436.8,0,0,0,0,0,2
2.0,0.0,176.0,0.0,2.0,1.65,4.0,4.0,3+,1891.2,0,1,0,0,0,2
3.0,2.0,133.0,1.0,1.0,4.6,3.0,3.0,3+,2163.0,0,1,1,1,0,0
1.0,1.0,179.0,0.0,1.0,2.0,3.0,4.0,3+,1965.0,0,1,0,0,0,2
0.0,1.0,111.0,0.0,3.0,2.08,4.0,4.0,3,1954.4,1,1,0,1,0,2
1.0,3.0,92.0,0.0,3.0,4.3,3.0,4.0,3+,2100.0,0,1,0,0,1,1
2.0,3.0,175.0,0.0,2.0,1.25,3.0,3.0,3+,1500.0,0,1,0,1,0,2
1.0,4.0,190.0,0.0,2.0,0.78,2.0,2.0,3,1080.0,1,0,0,0,0,2
2.0,1.0,130.0,0.0,0.0,1.76,4.0,4.0,3+,1944.0,0,0,0,0,0,2
2.0,3.0,190.0,0.0,2.0,0.25,2.0,2.0,1,581.0,0,0,0,0,0,0
3.0,0.0,63.0,0.0,1.0,0.85,3.0,3.0,2,2300.0,0,0,0,0,0,2
3.0,2.0,125.0,1.0,2.0,6.75,5.0,4.0,2,3423.0,1,1,1,0,0,2
4.0,3.0,165.0,0.0,3.0,3.0,4.0,6.0,3+,3912.0,0,1,0,1,0,0
3.0,0.0,95.0,1.0,2.0,9.9,5.0,5.0,2,3380.0,0,0,0,1,0,0
3.0,3.0,135.0,1.0,0.0,8.0,5.0,4.0,3,2709.0,1,1,0,1,0,2
3.0,1.0,122.0,1.0,1.0,6.81,12.0,14.0,3+,1840.0,0,1,0,0,1,0
3.0,0.0,165.0,0.0,1.0,0.67,2.0,2.0,3,1150.017,0,0,0,0,0,2
3.0,2.0,96.0,1.0,0.0,6.0,8.0,5.0,3+,1797.0,0,0,0,0,0,0
1.0,3.0,169.0,0.0,1.0,2.14,4.0,4.0,3,2000.0,1,1,0,1,0,2
3.0,2.0,82.0,1.0,0.0,1.07,2.0,2.0,1,904.0,0,1,0,0,0,2
2.0,1.0,78.0,0.0,1.0,2.9,4.0,4.0,3+,2298.0,1,1,0,0,0,2
3.0,3.0,97.0,1.0,2.0,8.0,9.0,9.0,3,3046.0,1,1,1,1,0,1
1.0,1.0,147.0,0.0,3.0,1.8,3.0,3.0,3,1227.945712,0,1,1,0,0,0
1.0,3.0,92.0,0.0,3.0,4.78,3.0,4.0,3,2250.0,0,1,0,0,1,1
0.0,2.0,118.0,0.0,0.0,3.4,4.0,4.0,3,2900.034,0,0,0,0,0,2
1.0,0.0,125.0,0.0,3.0,2.1,3.0,3.0,3,1612.43222,0,0,0,1,0,0
2.0,3.0,64.0,0.0,2.0,0.97,2.0,2.0,2,732.0,0,0,0,0,0,2
3.0,4.0,140.0,0.0,1.0,1.5,2.0,2.0,2,1200.0,1,0,0,0,0,2
3.0,2.0,14.0,0.0,2.0,1.25,3.0,3.0,2,1420.0,0,0,0,0,0,1
3.0,3.0,74.0,1.0,0.0,2.1,6.0,6.0,3+,1216.0,0,0,0,0,0,2
2.0,3.0,149.0,0.0,0.0,3.25,4.0,5.0,3+,2572.8,0,0,0,1,1,2
1.0,3.0,111.0,0.0,3.0,1.08,3.0,3.0,3,1600.0,0,0,0,0,0,2
1.0,1.0,152.0,0.0,2.0,1.1,2.0,2.0,3+,1160.0,0,0,0,0,0,2
2.0,3.0,149.0,0.0,0.0,0.6,2.0,1.0,1,600.0,0,0,0,0,0,2
2.0,0.0,177.0,0.0,3.0,0.92,4.0,5.0,3+,1600.0,0,0,0,0,0,0
3.0,2.0,135.0,1.0,2.0,3.6,4.0,4.0,2,1733.0,1,1,1,1,0,2
0.0,2.0,150.0,1.0,0.0,1.0,2.0,2.0,0,1161.0,1,0,0,0,0,2
3.0,1.0,105.0,0.0,2.0,1.2,2.0,2.0,3,77.53,0,0,0,0,0,2
2.0,3.0,149.0,0.0,2.0,1.75,4.0,4.0,1,1576.0,0,0,0,0,0,2
2.0,3.0,149.0,0.0,2.0,1.37,3.0,3.0,1,1578.0,0,0,0,1,0,2
2.0,1.0,64.0,0.0,3.0,1.99,2.0,2.0,2,963.0,0,0,0,0,0,2
3.0,1.0,190.0,1.0,2.0,1.5,2.0,3.0,2,1055.0,1,0,0,1,0,0
3.0,0.0,127.0,1.0,0.0,11.5,5.0,6.0,0,3238.76,0,0,0,0,0,2
3.0,3.0,95.0,1.0,0.0,13.5,9.0,9.0,0,6994.0,0,0,0,0,0,2
2.0,3.0,175.0,0.0,0.0,1.23,3.0,3.0,2,1395.2,0,0,0,0,1,2
3.0,3.0,123.0,1.0,3.0,5.25,9.0,9.0,3+,4500.0,0,1,0,0,0,0
3.0,3.0,78.0,0.0,3.0,3.05,3.0,4.0,3,1960.0,0,1,0,0,0,2
3.0,0.0,81.0,1.0,0.0,5.51,3.0,3.0,2,3250.0,0,0,0,0,0,2
1.0,0.0,63.0,0.0,1.0,1.25,3.0,3.0,3+,2650.0,0,1,0,0,0,2
2.0,3.0,154.0,1.0,0.0,3.1,5.0,5.0,3+,3649.0,0,0,0,0,0,2
2.0,3.0,144.0,0.0,1.0,2.5,3.0,3.0,3,1462.4,0,0,0,0,0,2
2.0,0.0,77.0,0.0,3.0,5.6,4.0,6.0,3+,3885.6,0,1,0,0,0,0
1.0,3.0,72.0,0.0,1.0,1.75,3.0,3.0,3,1250.0,0,0,0,1,0,0
3.0,1.0,140.0,0.0,2.0,1.57,2.0,2.0,2,1150.015,1,0,0,0,1,2
1.0,3.0,164.0,0.0,0.0,0.9,3.0,3.0,0,1780.063,0,0,0,0,0,2
3.0,3.0,144.0,0.0,1.0,5.5,3.0,4.0,3,2388.0,0,1,0,0,0,2
1.0,3.0,110.0,0.0,1.0,1.4,4.0,5.0,3,2100.0,1,1,0,1,1,2
3.0,3.0,190.0,0.0,1.0,0.26,2.0,2.0,2,576.0,0,0,0,0,0,2
1.0,1.0,110.0,0.0,1.0,0.87,2.0,3.0,3+,1262.4,1,0,0,0,0,2
1.0,3.0,110.0,0.0,1.0,1.0,3.0,3.0,3+,1537.0,0,0,0,0,0,0
3.0,1.0,160.0,0.0,2.0,1.41,2.0,2.0,3,1572.0,1,0,0,0,0,2
2.0,3.0,169.0,0.0,3.0,1.99,3.0,4.0,3+,2298.0,0,1,0,0,0,0
3.0,1.0,140.0,0.0,1.0,2.55,3.0,3.0,2,1630.0,0,0,0,0,1,2
3.0,2.0,45.0,1.0,0.0,2.4,8.0,4.0,2,2133.0,0,0,0,0,0,2
0.0,0.0,123.0,0.0,0.0,2.4,3.0,3.0,0,2400.0,0,0,0,0,0,0
3.0,3.0,100.0,1.0,0.0,0.7,2.0,3.0,1,1001.0,0,0,1,1,0,2
3.0,3.0,69.0,0.0,0.0,1.82,3.0,2.0,2,952.0,0,0,0,0,0,2
2.0,3.0,190.0,0.0,1.0,0.28,2.0,2.0,1,643.0,0,0,0,0,0,2
3.0,3.0,66.0,0.0,1.0,0.4,2.0,2.0,1,454.7532472,0,0,0,0,0,2
1.0,0.0,63.0,0.0,1.0,1.25,4.0,4.0,3+,2651.0,0,0,0,0,0,0
2.0,3.0,152.0,0.0,3.0,2.5,3.0,3.0,3+,1350.0,0,0,0,0,1,0
3.0,1.0,121.0,0.0,0.0,2.4,3.0,3.0,2,1555.2,0,1,0,0,0,0
2.0,0.0,170.0,0.0,2.0,1.28,3.0,4.0,3+,1560.0,0,1,0,1,0,2
1.0,3.0,65.0,1.0,0.0,2.25,3.0,5.0,3+,2000.0,0,0,0,0,0,2
3.0,0.0,31.0,1.0,0.0,10.0,4.0,4.0,3+,8136.0,0,1,0,0,0,2
3.0,0.0,81.0,1.0,0.0,6.5,5.0,5.0,0,2497.0,0,0,0,0,0,2
2.0,3.0,165.0,0.0,2.0,0.94,2.0,2.0,2,1148.0,1,0,0,0,0,0
2.0,3.0,69.0,0.0,3.0,1.35,4.0,4.0,3+,1850.0,0,1,0,1,0,0
2.0,3.0,164.0,0.0,3.0,2.4,3.0,4.0,3+,1682.4,0,1,0,0,0,1
1.0,3.0,111.0,0.0,1.0,1.71,3.0,3.0,3+,2191.184,1,0,0,0,0,2
3.0,2.0,81.0,1.0,0.0,5.5,5.0,4.0,2,300.0,1,0,0,0,0,2
3.0,3.0,165.0,1.0,0.0,5.0,4.0,4.0,3+,3240.0,0,1,1,1,0,2
3.0,0.0,113.0,1.0,1.0,1.7,2.0,2.0,3+,904.0,0,1,1,0,0,2
3.0,1.0,118.0,1.0,0.0,2.65,3.0,3.0,3,1400.0,0,1,0,0,0,0
3.0,1.0,125.0,1.0,1.0,6.75,5.0,4.0,2,4497.68,0,0,0,0,1,2
3.0,0.0,63.0,0.0,2.0,0.86,3.0,3.0,3+,1877.0,0,1,0,0,0,2
1.0,0.0,88.0,0.0,2.0,1.51,3.0,4.0,3+,1536.0,0,1,0,0,0,0
3.0,0.0,66.0,1.0,0.0,0.62,3.0,3.0,1,480.0,0,0,0,0,1,1
2.0,3.0,66.0,0.0,0.0,0.9,2.0,2.0,0,1258.917,0,0,0,0,0,2
3.0,0.0,52.0,1.0,0.0,2.0,10.0,10.0,3,1893.76,0,0,0,0,0,2
0.0,3.0,176.0,0.0,1.0,1.8,4.0,3.0,3+,2320.0,1,0,0,1,0,1
3.0,0.0,96.0,1.0,2.0,19.0,6.0,8.0,3+,4499.0,1,1,1,1,0,0
3.0,0.0,125.0,1.0,3.0,4.5,8.0,8.0,3,2884.0,1,1,1,1,0,1
1.0,3.0,170.0,0.0,3.0,1.6,3.0,3.0,3+,1300.0,0,0,0,0,1,0
1.0,3.0,175.0,0.0,2.0,1.99,4.0,4.0,3+,2727.0,0,1,0,1,0,0
3.0,3.0,70.0,0.0,1.0,0.29,2.0,2.0,2,489.0,0,0,0,0,0,2
3.0,3.0,164.0,0.0,1.0,0.96,2.0,2.0,2,1075.0,0,0,0,0,0,2
1.0,3.0,176.0,0.0,2.0,1.4,3.0,3.0,3+,1600.0,0,0,0,0,0,2
1.0,3.0,144.0,0.0,1.0,2.44,3.0,3.0,2,1462.4,0,0,0,0,0,2
3.0,3.0,111.0,0.0,1.0,1.1,3.0,3.0,1,1350.0,0,0,0,1,0,2
1.0,3.0,170.0,0.0,1.0,1.3,2.0,3.0,3,850.0,1,0,0,0,0,0
3.0,0.0,127.0,1.0,0.0,6.5,5.0,6.0,0,3002.04,0,0,0,0,0,2
2.0,3.0,190.0,0.0,2.0,1.2,3.0,3.0,0,1779.887,0,0,0,0,0,2
3.0,1.0,158.0,0.0,1.0,1.79,3.0,3.0,3,1548.0,0,1,0,0,0,0
3.0,3.0,48.0,0.0,0.0,0.35,2.0,2.0,1,750.0,0,0,0,0,0,0
1.0,3.0,65.0,0.0,1.0,2.45,4.0,6.0,3,2300.0,0,1,0,0,0,2
3.0,1.0,160.0,0.0,1.0,1.3,2.0,2.0,3,1257.6,1,0,0,0,0,2
1.0,1.0,158.0,0.0,1.0,1.9,3.0,4.0,3+,1218.042924,0,1,0,0,0,0
3.0,2.0,88.0,1.0,0.0,7.2,4.0,4.0,3+,4682.0,1,1,0,0,0,1
2.0,3.0,167.0,0.0,2.0,1.1,3.0,3.0,3,1388.0,0,1,0,0,0,0
3.0,4.0,137.0,0.0,1.0,3.78,3.0,3.0,3,2295.0,0,0,0,0,0,2
1.0,3.0,111.0,0.0,3.0,1.78,4.0,3.0,3,1752.8000000000002,0,1,0,0,0,2
1.0,3.0,145.0,0.0,1.0,1.32,2.0,2.0,2,926.4,0,0,0,0,0,2
2.0,3.0,64.0,0.0,0.0,0.95,2.0,2.0,2,675.0,0,0,0,0,0,2
1.0,0.0,124.0,0.0,2.0,1.86,3.0,3.0,3+,1944.0,0,1,0,0,0,0
3.0,3.0,146.0,0.0,1.0,2.99,3.0,3.0,3,2100.0,0,1,0,0,0,0
1.0,3.0,70.0,0.0,3.0,1.49,3.0,4.0,3+,1888.8,0,1,1,0,0,0
3.0,3.0,171.0,0.0,0.0,0.5,3.0,2.0,2,597.0,0,0,0,0,0,2
2.0,3.0,165.0,0.0,2.0,1.38,4.0,5.0,3+,2028.0,0,1,0,0,0,2
1.0,3.0,70.0,0.0,1.0,0.36,2.0,2.0,1,602.0,0,0,0,0,1,2
1.0,3.0,167.0,0.0,2.0,0.95,2.0,2.0,3,1200.0,0,0,0,0,0,0
4.0,3.0,146.0,0.0,3.0,4.55,4.0,4.0,3+,2504.0,0,1,0,0,0,0
2.0,3.0,146.0,0.0,3.0,3.5,3.0,4.0,3,2400.0,0,1,0,1,0,0
1.0,3.0,70.0,0.0,1.0,0.36,2.0,2.0,2,547.0,0,0,0,0,0,2
3.0,2.0,81.0,0.0,0.0,2.2,3.0,4.0,3+,1760.0,0,0,0,0,0,2
2.0,3.0,125.0,0.0,1.0,4.21,5.0,6.0,3+,2845.6000000000004,0,1,0,1,0,2
2.0,4.0,148.0,0.0,2.0,0.82,2.0,2.0,3+,944.0,0,0,0,0,1,2
3.0,0.0,177.0,0.0,2.0,0.65,3.0,3.0,3,1152.3400784,0,0,0,0,0,2
0.0,3.0,149.0,0.0,1.0,1.6,3.0,3.0,2,1262.4,0,0,0,1,0,2
1.0,3.0,64.0,0.0,1.0,1.45,3.0,3.0,3,1100.0,0,1,0,0,0,2
3.0,1.0,147.0,0.0,3.0,1.8,3.0,3.0,2,1227.945712,1,0,1,0,0,0
3.0,0.0,88.0,1.0,0.0,2.75,3.0,3.0,3,1561.0,1,0,0,1,0,0
3.0,3.0,152.0,1.0,3.0,1.18,3.0,3.0,3+,1450.0,0,0,0,0,1,0
2.0,3.0,164.0,0.0,1.0,4.5,4.0,6.0,3+,3360.0,0,1,0,0,0,0
2.0,1.0,157.0,1.0,0.0,1.75,4.0,4.0,0,2800.0,0,0,0,0,0,2
1.0,3.0,136.0,0.0,3.0,3.83,3.0,4.0,2,1775.0,1,1,0,0,0,0
3.0,4.0,140.0,0.0,0.0,1.65,2.0,2.0,2,1200.0,1,0,0,0,0,2
3.0,3.0,150.0,1.0,0.0,2.0,2.0,2.0,1,1797.0,0,0,0,0,0,2
1.0,1.0,190.0,0.0,0.0,0.45,2.0,2.0,1,531.0,0,0,0,0,0,2
1.0,3.0,64.0,0.0,3.0,1.38,3.0,3.0,3,1022.5705,0,1,0,0,0,0
0.0,3.0,71.0,0.0,0.0,1.0,2.0,2.0,2,1890.0,0,0,0,0,0,2
3.0,2.0,82.0,1.0,1.0,10.0,5.0,5.0,2,4520.0,0,0,0,0,0,2
3.0,3.0,68.0,0.0,1.0,0.45,3.0,2.0,1,950.0,0,0,0,0,0,0
3.0,1.0,125.0,1.0,0.0,1.6,4.0,4.0,3,4842.0,0,0,0,0,0,0
2.0,3.0,146.0,0.0,3.0,2.87,3.0,3.0,3+,1808.0,0,1,0,0,0,0
2.0,1.0,175.0,0.0,0.0,0.7,2.0,2.0,3,1040.0,1,0,0,0,0,2
3.0,1.0,180.0,0.0,3.0,3.25,4.0,4.0,3+,2688.0,0,1,0,0,0,2
2.0,3.0,125.0,0.0,1.0,2.35,3.0,3.0,3,1750.0,0,0,0,0,1,2
3.0,3.0,177.0,0.0,2.0,0.75,4.0,4.0,3+,1734.104,0,0,0,0,0,2
3.0,2.0,182.0,0.0,1.0,0.88,3.0,3.0,2,1123.0,0,0,0,0,0,0
3.0,0.0,126.0,0.0,0.0,0.9,3.0,2.0,2,800.0,0,0,0,0,1,2
3.0,3.0,145.0,1.0,3.0,9.0,4.0,4.0,3+,4235.0,0,1,1,1,0,0
3.0,2.0,81.0,0.0,2.0,1.7,5.0,5.0,2,2300.0,1,0,1,1,0,1
2.0,1.0,78.0,0.0,3.0,2.35,3.0,3.0,3,1720.0,0,1,0,0,0,2
1.0,1.0,168.0,0.0,0.0,0.41,2.0,2.0,2,483.0,0,0,0,0,0,0
2.0,3.0,125.0,0.0,1.0,4.79,5.0,5.0,3+,3292.0,1,1,0,1,0,2
4.0,0.0,135.0,0.0,3.0,5.5,5.0,6.0,3+,6123.358,0,1,0,1,0,0
3.0,2.0,150.0,1.0,0.0,3.0,7.0,7.0,0,2603.92,0,0,0,0,0,2
1.0,3.0,64.0,0.0,1.0,1.4,3.0,3.0,3,1200.0,0,1,0,0,0,2
2.0,0.0,144.0,0.0,2.0,7.0,3.0,3.0,2,3850.0,0,0,1,0,0,2
0.0,0.0,130.0,0.0,1.0,0.45,1.0,1.0,0,461.77131,0,0,0,1,0,0
1.0,3.0,169.0,0.0,3.0,1.05,2.0,2.0,3+,1336.8000000000002,0,0,1,0,0,2
1.0,3.0,168.0,0.0,2.0,1.35,3.0,3.0,3,1400.0,0,0,0,1,0,2
2.0,1.0,137.0,0.0,1.0,5.8,3.0,4.0,3,3025.0,0,1,0,0,0,0
3.0,1.0,95.0,1.0,3.0,13.0,12.0,16.0,3+,2702.0,1,1,1,1,0,0
1.0,1.0,171.0,0.0,0.0,0.45,2.0,2.0,1,625.490229,0,0,0,0,0,2
2.0,3.0,64.0,0.0,1.0,0.45,2.0,2.0,1,597.0,0,0,0,0,0,1
3.0,3.0,149.0,0.0,3.0,1.52,3.0,3.0,2,1262.4,0,0,0,1,0,0
0.0,1.0,110.0,0.0,1.0,0.95,3.0,3.0,3+,1500.0,0,0,0,0,0,2
0.0,3.0,165.0,0.0,1.0,0.85,2.0,2.0,2,1040.0,0,0,0,0,0,0
3.0,3.0,78.0,0.0,3.0,2.45,3.0,3.0,3+,1680.0,1,0,0,0,0,2
1.0,0.0,110.0,0.0,2.0,0.9,3.0,3.0,3,1537.148,0,0,0,0,0,0
3.0,3.0,98.0,1.0,3.0,12.5,16.0,17.0,3+,2432.0,1,1,0,1,1,1
2.0,3.0,171.0,0.0,3.0,1.19,2.0,2.0,3,1171.0,1,0,0,1,0,0
3.0,2.0,96.0,1.0,0.0,4.6,4.0,4.0,3+,3767.0,0,0,0,0,0,2
0.0,2.0,131.0,0.0,2.0,6.5,3.0,4.0,3+,2372.0,1,0,0,0,1,2
1.0,3.0,190.0,0.0,3.0,0.78,2.0,2.0,2,1165.6,1,0,0,0,0,0
1.0,3.0,190.0,0.0,1.0,0.4,2.0,2.0,2,597.5040889999999,0,0,0,0,0,2
3.0,3.0,177.0,0.0,1.0,0.7,3.0,2.0,2,1326.0,0,0,0,0,0,2
3.0,0.0,125.0,1.0,1.0,6.75,12.0,12.0,3+,2088.0,1,1,0,1,1,0
1.0,3.0,175.0,0.0,3.0,1.25,3.0,3.0,3,1540.0,0,0,0,1,0,2
1.0,1.0,179.0,0.0,0.0,0.6,2.0,2.0,3,1250.0,0,0,0,0,0,2
3.0,3.0,98.0,1.0,0.0,4.5,4.0,4.0,0,3195.72,0,0,0,0,0,2
1.0,3.0,70.0,0.0,1.0,0.6,3.0,2.0,2,650.0,0,0,0,0,0,2
3.0,1.0,170.0,0.0,0.0,0.6,3.0,2.0,2,750.0,0,0,0,0,0,2
1.0,3.0,168.0,0.0,2.0,0.36,2.0,2.0,1,481.0,0,0,1,0,0,1
2.0,1.0,142.0,1.0,2.0,8.5,4.0,4.0,3+,3948.92,0,0,0,0,0,2
3.0,0.0,98.0,1.0,3.0,11.25,9.0,9.0,3+,3240.0,0,1,1,1,0,0
1.0,3.0,144.0,0.0,3.0,1.7,3.0,3.0,3,809.0,1,0,0,0,0,0
3.0,3.0,170.0,0.0,2.0,0.45,2.0,2.0,1,581.3582389999999,0,0,0,0,0,2
3.0,0.0,124.0,1.0,1.0,8.4,4.0,5.0,3+,4004.0,1,1,0,1,0,0
3.0,0.0,113.0,1.0,0.0,15.0,5.0,5.0,3+,4499.0,0,1,0,0,0,0
3.0,2.0,95.0,1.0,2.0,6.3,4.0,4.0,3+,1797.0,0,1,1,0,0,2
3.0,3.0,144.0,0.0,1.0,6.15,3.0,5.0,3+,3844.0,0,1,0,0,0,1
3.0,0.0,177.0,0.0,2.0,0.56,3.0,1.0,3,1184.0,0,0,0,0,0,0
1.0,1.0,78.0,0.0,2.0,2.85,3.0,3.0,3+,1773.6,0,1,0,0,0,2
3.0,0.0,58.0,1.0,0.0,1.3,6.0,4.0,2,904.0,1,0,0,0,1,2
0.0,1.0,190.0,0.0,2.0,0.4,2.0,2.0,1,602.0,0,0,0,0,0,0
3.0,3.0,145.0,0.0,2.0,1.5,2.0,3.0,3,1050.0,0,1,0,0,1,0
1.0,0.0,63.0,0.0,0.0,0.9,3.0,3.0,3+,1829.6,0,1,0,0,0,2
0.0,1.0,78.0,0.0,1.0,3.72,5.0,4.0,3+,2660.0,0,0,0,1,0,1
2.0,3.0,66.0,0.0,1.0,2.45,3.0,4.0,3+,1840.0,0,1,0,0,0,0
1.0,0.0,88.0,0.0,0.0,0.8,3.0,2.0,3,1080.0,0,0,0,0,0,2
3.0,2.0,96.0,1.0,1.0,4.0,4.0,4.0,3,1345.0,0,0,1,0,0,2
1.0,3.0,76.0,0.0,1.0,0.36,1.0,1.0,1,405.0,0,0,0,0,0,2
3.0,2.0,79.0,0.0,0.0,1.15,3.0,4.0,2,2090.909,0,1,0,0,1,2
1.0,3.0,152.0,0.0,1.0,1.51,3.0,3.0,3,1580.8000000000002,0,1,0,0,0,2
2.0,3.0,144.0,0.0,1.0,2.0,2.0,2.0,2,1000.0,0,0,0,0,0,2
2.0,1.0,170.0,0.0,2.0,1.3,4.0,6.0,2,2228.8,0,1,0,0,1,2
2.0,1.0,179.0,0.0,2.0,0.55,2.0,2.0,2,1130.0,1,0,0,0,0,2
3.0,3.0,171.0,0.0,1.0,1.5,3.0,3.0,2,1850.0,0,0,0,0,0,2
3.0,3.0,150.0,0.0,0.0,0.66,3.0,3.0,2,1135.0,0,0,0,0,0,2
2.0,0.0,167.0,0.0,2.0,1.25,4.0,4.0,3,1600.0,0,1,0,0,0,2
2.0,3.0,66.0,0.0,2.0,0.98,3.0,3.0,3,1317.6,0,0,0,0,1,2
3.0,3.0,94.0,1.0,0.0,1.9,10.0,9.0,3+,5014.16,0,0,0,0,1,1
2.0,3.0,168.0,0.0,1.0,0.27,1.0,1.0,1,339.0,0,0,0,0,0,1
1.0,1.0,105.0,0.0,0.0,2.0,3.0,3.0,3+,1431.2,0,0,0,0,0,2
3.0,2.0,150.0,1.0,0.0,2.0,2.0,2.0,2,1442.0,0,0,0,0,0,2
2.0,0.0,124.0,0.0,2.0,4.25,4.0,5.0,3+,3642.4,1,0,0,0,0,0
2.0,1.0,141.0,0.0,1.0,3.95,3.0,3.0,3,2588.0,0,1,0,0,0,0
3.0,1.0,117.0,1.0,1.0,9.5,12.0,12.0,3+,2368.0,0,0,1,0,0,0
